_id,userId,problemId,problemTitle,language,code,status,submittedAt,submissionId,__v
698419371da9d8ecc90aaca7,698418191da9d8ecc90aa3c2,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int m = matrix.length;\n        int n = matrix[0].length;\n        boolean firstRow = false;\n        boolean firstCol = false;\n        for(int j=0;j<n;j++){\n            if(matrix[0][j]==0){\n            firstRow = true;\n            break;\n            }\n        }\n        for(int i=0;i<m;i++){\n            if(matrix[i][0]==0){\n            firstCol = true;\n            break;\n            }\n        }\n        for(int i=1;i<m;i++){\n            for(int j=1;j<n;j++){\n                if(matrix[i][j]==0){\n                    matrix[i][0]=0;\n                    matrix[0][j]=0;\n                }\n            }\n        }\n        for(int i=1;i<m;i++){\n            for(int j=1;j<n;j++){\n                if(matrix[i][0]==0||matrix[0][j]==0){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        if(firstCol){\n            for(int i=0;i<m;i++){\n                matrix[i][0]=0;\n\n            }\n        }\n        if(firstRow){\n            for(int j=0;j<n;j++){\n                matrix[0][j]=0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:14:47.282Z,256,0
698419381da9d8ecc90aacb5,698418271da9d8ecc90aa408,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int n=matrix.length;\n        int m=matrix[0].length;\n        boolean[] row=new boolean[n];\n        boolean[] col=new boolean[m];\n        for(int i=0;i<n;i++){\n            for(int j=0;j<m;j++){\n                if(matrix[i][j]==0){\n                    row[i]=true;\n                    col[j]=true;\n                }\n            }\n        }\n        for(int i=0;i<n;i++){\n            for(int j=0;j<m;j++){\n                if(row[i]||col[j]) matrix[i][j]=0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:14:48.063Z,257,0
6984193e1da9d8ecc90aacde,698418311da9d8ecc90aa455,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int m=matrix.length;\n        int n=matrix[0].length;\n        boolean rowf[]=new boolean[m];\n        boolean colf[]=new boolean[n];\n        for(int i=0;i<m;i++){\n            for(int j=0;j<n;j++){\n                if(matrix[i][j]==0){\n                    rowf[i]=true;\n                    colf[j]=true;\n                }\n            }\n        }\n        for(int i=0;i<m;i++){\n            if(rowf[i]){\n                for(int j=0;j<n;j++){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        for(int j=0;j<n;j++){\n            if(colf[j]){\n                for(int i=0;i<m;i++){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n    }\n},submitted,2026-02-05T04:14:54.379Z,258,0
6984193e1da9d8ecc90aace5,6984183b1da9d8ecc90aa48f,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length, totalWater = 0;\n        int leftMax[] = new int[n];\n        int rightMax[] = new int[n];\n\n        leftMax[0] = height[0];\n        for ( int i = 1; i < n; i += 1 ){\n            leftMax[i] = Math.max(leftMax[i - 1], height[i]);\n        }\n\n        rightMax[n - 1] = height[n - 1];\n        for ( int i = n - 2; i >= 0; i -= 1 ){\n            rightMax[i] = Math.max(rightMax[i + 1], height[i]);\n        }\n\n        for ( int i = 0; i < n; i += 1 ){\n            totalWater += Math.min(leftMax[i], rightMax[i]) - height[i];\n        }\n\n        return totalWater;\n\n    }\n}",submitted,2026-02-05T04:14:54.824Z,259,0
6984193e1da9d8ecc90aace9,698418461da9d8ecc90aa4ca,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,"class Solution {\n    public void setZeroes(int[][] matrix) {\n        int r=matrix.length,c=matrix[0].length,col=1;\n        for(int i=0;i<r;i++){\n            for(int j=0;j<c;j++){\n                if(matrix[i][j]==0){\n                    matrix[i][0]=0;\n                    if(j!=0){\n                        matrix[0][j]=0;\n                    }else{\n                        col=0;\n                    }\n                }\n\n            }\n        }\n        for(int i=1;i<r;i++){\n            for(int j=1;j<c;j++){\n                if(matrix[i][0]==0 || matrix[0][j]==0){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        for(int i=0;i<c;i++){\n            if(matrix[0][0]==0){\n                matrix[0][i]=0;\n            }\n        }\n        for(int i=0;i<r;i++){\n            if(col==0){\n                matrix[i][0]=0;\n            }\n        }\n    }\n}",submitted,2026-02-05T04:14:54.881Z,260,0
698419411da9d8ecc90aad10,698418281da9d8ecc90aa416,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n       int m=matrix.length;\n        int n=matrix[0].length;\n        int[] row=new int[m];\n        int[] col=new int[n];\n        for(int i=0;i<m;i++)\n        {\n            for(int j=0;j<n;j++)\n            {\n                if(matrix[i][j]==0)\n                {\n                    row[i]++;\n                    col[j]++;\n                }\n            }\n        }\n        for(int i=0;i<m;i++)\n        {\n            for(int j=0;j<n;j++)\n            {\n                if(row[i]!=0||col[j]!=0)\n                {\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        \n    }\n},submitted,2026-02-05T04:14:57.300Z,261,0
698419441da9d8ecc90aad25,6984181b1da9d8ecc90aa3d1,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int count=0,n=height.length;\n        int l=0,leftmost=height[0];\n        int r=n-1,rightmost=height[n-1];\n        while(l<r){\n        leftmost=Math.max(height[l],leftmost);\n        rightmost=Math.max(height[r],rightmost);\n        if(leftmost<rightmost){\n            count+=leftmost-height[l];\n            l++;\n        }else{\n            count+=rightmost-height[r];\n            r--;\n        }\n        }\n        return count;\n    }\n}",submitted,2026-02-05T04:15:00.253Z,262,0
698419461da9d8ecc90aad44,6984181c1da9d8ecc90aa3d8,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        boolean firstRow=false;\n        boolean firstCol=false;\n        int m=matrix.length;\n        int n=matrix[0].length;\n\n        for(int i=0; i<m; i++) {\n            if(matrix[i][0]==0) {\n                firstCol=true;\n                break;\n            }\n        }\n\n        for(int i=0; i<n; i++) {\n            if(matrix[0][i]==0) {\n                firstRow=true;\n                break;\n            }\n        }\n\n        for(int i=1; i<m; i++) {\n            for(int j=1; j<n; j++) {\n                if(matrix[i][j]==0) {\n                    matrix[i][0]=0;\n                    matrix[0][j]=0;\n                }\n            }\n        }\n\n        for(int i=1; i<m; i++) {\n            for(int j=1; j<n; j++) {\n                if(matrix[i][0]==0 || matrix[0][j]==0) {\n                    matrix[i][j]=0;\n                }\n            }\n        }\n\n        if(firstRow) {\n            for(int i=0; i<n; i++) {\n                matrix[0][i]=0;\n            }\n        }\n\n        if(firstCol) {\n            for(int i=0; i<m; i++) {\n                matrix[i][0]=0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:15:02.861Z,263,0
698419481da9d8ecc90aad5a,6984186e1da9d8ecc90aa531,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int r = matrix.length;\n        int c = matrix[0].length;\n\n        boolean fr = false;\n        boolean fc = false;\n\n        for (int j = 0; j < c; j++) {\n            if (matrix[0][j] == 0) {\n                fr = true;\n                break;\n            }\n        }\n\n        for (int i = 0; i < r; i++) {\n            if (matrix[i][0] == 0) {\n                fc = true;\n                break;\n            }\n        }\n        for(int i=0; i<r; i++){\n            for(int j=0; j<c; j++){\n                if(matrix[i][j] == 0){\n                    matrix[0][j] = 0;\n                    matrix[i][0] = 0;\n                }\n            }\n        }\n        for(int i=1; i<r; i++){\n            if(matrix[i][0] == 0){\n                for(int j=0; j<c; j++){\n                    matrix[i][j] = 0;\n                }\n            }\n        }\n        for(int j=1; j<c; j++){\n            if(matrix[0][j] == 0){\n                for(int i=0; i<r; i++){\n                    matrix[i][j] = 0;\n                }\n            }\n        }\n        if (fr) {\n            for (int j = 0; j < c; j++) {\n                matrix[0][j] = 0;\n            }\n        }\n\n        if (fc) {\n            for (int i = 0; i < r; i++) {\n                matrix[i][0] = 0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:15:04.309Z,264,0
698419481da9d8ecc90aad60,6984188a1da9d8ecc90aa554,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length;\n        int[] prefixMax = new int[n];\n        int[] suffixMax = new int[n];\n        prefixMax[0] = height[0];\n        for (int i = 1; i < n; i++) {\n            prefixMax[i] = Math.max(prefixMax[i - 1], height[i]);\n        }\n        suffixMax[n - 1] = height[n - 1];\n        for (int i = n - 2; i >= 0; i--) {\n            suffixMax[i] = Math.max(suffixMax[i + 1], height[i]);\n        }\n        int waterTrapped = 0;\n        for (int i = 0; i < n; i++) {\n            waterTrapped += Math.min(prefixMax[i], suffixMax[i]) - height[i];\n        }\n\n        return waterTrapped;\n    }\n}",submitted,2026-02-05T04:15:04.480Z,265,0
6984194a1da9d8ecc90aad7a,698418421da9d8ecc90aa4ad,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,python,class Solution {\n    public void setZeroes(int[][] matrix) {\n        boolean zeroinFirstCol = false;\n        for (int row = 0; row < matrix.length; row++) {\n            if (matrix[row][0] == 0) zeroinFirstCol = true;\n            for (int col = 1; col < matrix[0].length; col++) {\n                if (matrix[row][col] == 0) {\n                    matrix[row][0] = 0;\n                    matrix[0][col] = 0;\n                }\n            }\n        }\n\n        for (int row = matrix.length - 1; row >= 0; row--) {\n            for (int col = matrix[0].length - 1; col >= 1; col--) {\n                if (matrix[row][0] == 0 || matrix[0][col] == 0) {\n                    matrix[row][col] = 0;\n                }\n            }\n            if (zeroinFirstCol) {\n                matrix[row][0] = 0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:15:06.484Z,266,0
6984194c1da9d8ecc90aad94,6984181a1da9d8ecc90aa3c6,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,"class Solution {\n    public void setZeroes(int[][] matrix) {\n        Queue<int[]> que=new LinkedList<>();\n        int row=matrix.length;\n        int col=matrix[0].length;\n        for(int i=0;i<row;i++){\n            for(int j=0;j<col;j++){\n                if(matrix[i][j]==0){\n                    que.add(new int[]{i,j});\n                }\n            }\n        }\n\n        while(!que.isEmpty()){\n            int[] arr=que.poll();\n            int r=arr[0];\n            int c=arr[1];\n            for(int i=r;i<row;i++){\n                matrix[i][c]=0;\n            }\n            for(int i=r;i>=0;i--){\n                matrix[i][c]=0;\n            }\n            for(int i=c;i<col;i++){\n                matrix[r][i]=0;\n            }\n            for(int i=c;i>=0;i--){\n                matrix[r][i]=0;\n            }\n        }\n    }\n}",submitted,2026-02-05T04:15:08.764Z,267,0
698419501da9d8ecc90aadae,698418561da9d8ecc90aa502,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int R=matrix.length;\n        int C=matrix[0].length;\n        boolean[][] flag=new boolean[R][C];\n        for(int row=0;row<R;row++){\n            for(int col=0;col<C;col++){\n                if(matrix[row][col]==0){\n                    \n                    for(int i=0;i<R;i++){\n                        if(matrix[i][col]!=0) flag[i][col]=true;\n                    }\n                    for(int j=0;j<C;j++){\n                        if(matrix[row][j]!=0) flag[row][j]=true;\n                    }\n                }\n            }\n        }\n        for(int row=0;row<R;row++){\n            for(int col=0;col<C;col++){\n                if(flag[row][col]==true){\n                    matrix[row][col]=0;\n                }\n            }\n        }\n\n    }\n},submitted,2026-02-05T04:15:12.519Z,268,0
698419501da9d8ecc90aadb4,698418431da9d8ecc90aa4b8,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int rightmax[]=new int[n];\n        int leftmax[]=new int[n];\n        int maxwater=0;\n        leftmax[0]=height[0];\n        for(int i=1;i<n;i++){\n            leftmax[i]=Math.max(leftmax[i-1],height[i]);\n        }\n        rightmax[n-1]=height[n-1];\n        for(int i=n-2;i>=0;i--){\n            rightmax[i]=Math.max(rightmax[i+1],height[i]);\n        }\n        for(int i=0;i<n;i++){\n            maxwater+=(Math.min(leftmax[i],rightmax[i])-height[i]);\n        }\n        return maxwater;\n    }\n}}",submitted,2026-02-05T04:15:12.760Z,269,0
698419531da9d8ecc90aadc8,698418291da9d8ecc90aa421,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int left=0;\n        while(left<height.length && height[left]==0){\n            left++;\n        }\n        int right=height.length-1;\n        while(right>-1 && height[right]==0){\n            right--;\n        }\n        int ptr=0;\n        int ptr2=0;\n        int sum=0;\n        int direction=0;\n        while(left<right){\n            if(height[left]<=height[right]){\n                ptr=left;\n                ptr2=left;\n                direction=0;\n                boolean flag=true;\n                while(ptr2<=right && (height[ptr2]<height[left] || flag)){\n                    ptr2++;\n                    flag=false;\n                }\n                // System.out.println(""DIRECTION: 0 left: ""+left+"" ptr: ""+ptr+"" ptr2: ""+ptr2);\n            }\n            else{\n                ptr=right;\n                ptr2=right;\n                direction=1;\n                boolean flag=true;\n                while(ptr2>=left && (height[ptr2]<height[right] || flag)){\n                    ptr2--;\n                    flag=false;\n                }\n                // System.out.println(""DIRECTION: 1 right: ""+right+"" ptr: ""+ptr+"" ptr2: ""+ptr2);\n            }\n            if(direction==0){\n                while(ptr<ptr2){\n                    sum+=Math.min(height[left],height[ptr2])-height[ptr];\n                    ptr++;\n                }\n                left=ptr2;\n            }\n            else{\n                while(ptr>ptr2){\n                    sum+=Math.min(height[right],height[ptr2])-height[ptr];\n                    ptr--;\n                }\n                right=ptr2;\n            }\n            // System.out.println(""sum :""+sum);\n\n        }\n        return sum;\n    }\n}",submitted,2026-02-05T04:15:15.168Z,270,0
698419531da9d8ecc90aadd4,698418371da9d8ecc90aa481,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,"class Solution {\n    public Object solution(Object input) {\n        // TODO: Implement solution\nclass Solution {\n    public void setZeroes(int[][] matrix) {\n        Stack<Integer> stki=new Stack<>();\n        Stack<Integer> stkj=new Stack<>();\n     \n    for(int i=0;i<matrix.length;i++){\n        for(int j=0;j<matrix[0].length;j++){\n            \n            if(matrix[i][j]==0){//i=1,j=1;//i==0,j==0,i==0,j==3\n            stki.add(i);//0,0\n            stkj.add(j);//0,3\n//i=0\n            }\n        }\n    }\n    while(!stki.isEmpty())\n    {\n           int noi= stki.pop();//0\n           for(int i=0;i<matrix.length;i++)\n           {\n            for(int j=0;j<matrix[0].length;j++){\n            \n            if(i==noi){\n                matrix[i][j]=0;\n            }\n           }\n           }\n    }\n        while(!stkj.isEmpty())\n    {\n           int noj= stkj.pop();//1\n           for(int i=0;i<matrix.length;i++)\n           {\n              for(int j=0;j<matrix[0].length;j++){\n            if(j==noj){\n                matrix[i][j]=0;\n            }\n           }\n    }\n    }\n\n\n    \n        \n    }\n}\n        return null;\n    }\n}",submitted,2026-02-05T04:15:15.954Z,271,0
698419561da9d8ecc90aade7,698418131da9d8ecc90aa3b8,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n = height.length;\n        int[] lmax =new int[n];\n        int[] rmax =new int[n];\n        lmax[0]=height[0];\n        rmax[n-1]=height[n-1];\n        for(int i=1;i<n;i++){\n            lmax[i]=Math.max(lmax[i-1],height[i]);\n        }\n        for(int j=n-2;j>-1;j--){\n            rmax[j]=Math.max(rmax[j+1],height[j]);\n        }\n        int capacity=0;\n        for(int i=0;i<n;i++){\n            capacity+=Math.min(lmax[i],rmax[i])-height[i];\n        }\n        return capacity;\n    }\n}",submitted,2026-02-05T04:15:18.486Z,272,0
698419621da9d8ecc90aadfc,6984184c1da9d8ecc90aa4e6,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int rows = matrix.length;\n        int cols = matrix[0].length;\n\n        boolean firstRowHasZero = false;\n        boolean firstColHasZero = false;\n\n        // Check if the first row contains zero\n        for (int c = 0; c < cols; c++) {\n            if (matrix[0][c] == 0) {\n                firstRowHasZero = true;\n                break;\n            }\n        }\n\n        // Check if the first column contains zero\n        for (int r = 0; r < rows; r++) {\n            if (matrix[r][0] == 0) {\n                firstColHasZero = true;\n                break;\n            }\n        }\n\n        // Use the first row and column as markers\n        for (int r = 1; r < rows; r++) {\n            for (int c = 1; c < cols; c++) {\n                if (matrix[r][c] == 0) {\n                    matrix[r][0] = 0;\n                    matrix[0][c] = 0;\n                }\n            }\n        }\n\n        // Set the marked rows to zero\n        for (int r = 1; r < rows; r++) {\n            if (matrix[r][0] == 0) {\n                for (int c = 1; c < cols; c++) {\n                    matrix[r][c] = 0;\n                }\n            }\n        }\n\n        // Set the marked columns to zero\n        for (int c = 1; c < cols; c++) {\n            if (matrix[0][c] == 0) {\n                for (int r = 1; r < rows; r++) {\n                    matrix[r][c] = 0;\n                }\n            }\n        }\n\n        // Set the first row to zero if needed\n        if (firstRowHasZero) {\n            for (int c = 0; c < cols; c++) {\n                matrix[0][c] = 0;\n            }\n        }\n\n        // Set the first column to zero if needed\n        if (firstColHasZero) {\n            for (int r = 0; r < rows; r++) {\n                matrix[r][0] = 0;\n            }\n        }        \n    }\n},submitted,2026-02-05T04:15:30.332Z,273,0
698419651da9d8ecc90aae04,698418271da9d8ecc90aa408,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int sum=0;\n        int[] leftmax=new int[height.length];\n        int[] rightmax=new int[height.length];\n        leftmax[0]=height[0];\n        rightmax[height.length-1]=height[height.length-1];\n        for(int i=1;i<height.length;i++){\n            leftmax[i]=Math.max(height[i],leftmax[i-1]);\n        }\n        for(int i=height.length-2;i>=0;i--){\n            rightmax[i]=Math.max(height[i],rightmax[i+1]);\n        }\n        for(int k=0;k<height.length;k++){\n            sum+=Math.min(leftmax[k],rightmax[k])-height[k];\n        }\n        return sum;\n    }\n}",submitted,2026-02-05T04:15:33.804Z,274,0
698419711da9d8ecc90aae3e,6984181e1da9d8ecc90aa3e4,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int l=height.length;\n        int max=0;\n        int left[]=new int [l];\n        int right[]=new int[l];\n        left[0]=height[0];\n        for(int i=1;i<l;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        right[l-1]=height[l-1];\n        for(int j=l-2;j>=0;j--){\n            right[j]=Math.max(right[j+1],height[j]);\n        }\n        for(int i=0;i<l;i++){\n            max+=(right[i]>left[i])?left[i]-height[i]:right[i]-height[i];\n        }\n        return max;\n    }\n}",submitted,2026-02-05T04:15:45.635Z,275,0
698419731da9d8ecc90aae45,698418361da9d8ecc90aa474,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,c,"void setZeroes(int** matrix, int matrixSize, int* matrixColSize) {\n   int c=matrixColSize[0];\n   int ex[matrixSize][c];\n   for(int i=0;i<matrixSize;i++){\n    for(int j=0;j<matrixColSize[i];j++){\n        ex[i][j]=matrix[i][j];\n    }\n   }\n   for(int i=0;i<matrixSize;i++){\n    for(int j=0;j<matrixColSize[i];j++){\n        if(ex[i][j]==0){\n            for(int k=0;k<matrixColSize[i];k++){\n                matrix[i][k]=0;\n            }\n            for(int k=0;k<matrixSize;k++){\n                matrix[k][j]=0;\n            }\n        }\n    }\n   }\n}\n",submitted,2026-02-05T04:15:47.076Z,276,0
698419731da9d8ecc90aae4b,698418651da9d8ecc90aa520,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int n=matrix.length;\n        int m=matrix[0].length;\n        boolean rowzero=false;\n        boolean colzero=false;\n        for(int col=0;col<m;col++){\n            if(matrix[0][col]==0){\n                rowzero=true;\n            }\n        }\n        for(int row=0;row<n;row++){\n            if(matrix[row][0]==0){\n                colzero=true;\n            }\n        }\n        for(int i=1;i<n;i++){\n            for(int j=1;j<m;j++){\n                if(matrix[i][j]==0){\n                    matrix[0][j]=0;\n                    matrix[i][0]=0;\n                }\n            }\n        }\n        for(int i=1;i<n;i++){\n            if(matrix[i][0]==0){\n                for(int j=1;j<m;j++){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        for(int j=1;j<m;j++){\n            if(matrix[0][j]==0){\n                for(int i=1;i<n;i++){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        if(rowzero){\n            for(int col=0;col<m;col++){\n                matrix[0][col]=0;\n            }\n        }\n        if(colzero){\n            for(int row=0;row<n;row++){\n                matrix[row][0]=0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:15:47.913Z,277,0
698419841da9d8ecc90aae68,6984183b1da9d8ecc90aa48f,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,python,"class Solution:\n    def setZeroes(self, matrix: List[List[int]]) -> None:\n        """"""\n        Do not return anything, modify matrix in-place instead.\n        """"""\n        def row(arr, rows):\n            for j in range(len(arr[0])):\n                if arr[rows][j] != 0:\n                    arr[rows][j] = -111\n\n        def col(arr, cols):\n            for i in range(len(arr)):\n                if arr[i][cols] != 0:\n                    arr[i][cols] = -111\n\n        for i in range(len(matrix)):\n            for j in range(len(matrix[0])):\n                if matrix[i][j] == 0:\n                    row(matrix, i)\n                    col(matrix, j)\n        \n        for i in range(len(matrix)):\n            for j in range(len(matrix[0])):\n                if matrix[i][j] == -111:\n                    matrix[i][j] = 0",submitted,2026-02-05T04:16:04.033Z,278,0
6984198e1da9d8ecc90aae96,698418aa1da9d8ecc90aa733,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int m=matrix.length;\n        int n=matrix[0].length;\n        int row[]=new int[m];\n        int col[]=new int[n];\n        for(int i=0;i<m;i++)\n            for(int j=0;j<n;j++)\n                if(matrix[i][j]==0){\n                    row[i]=1;\n                    col[j]=1;\n                }\n        \n        for(int i=0;i<m;i++){\n            for(int j=0;j<n;j++){\n                if(row[i]==1 || col[j]==1) matrix[i][j]=0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:16:14.825Z,279,0
698419ab1da9d8ecc90aaf4f,698418261da9d8ecc90aa403,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int m=matrix.length;\n        int n =matrix[0].length;\n        int row[]=new int[m];\n        int column[]= new int[n];\n        for(int i=0;i<m;i++){\n            for(int j=0;j<n; j++){\n                if(matrix[i][j]==0){\n                    row[i]=1;\n                    column[j]= 1;\n                }\n            }\n        }\n        for(int i=0;i<m;i++){\n            if(row[i] == 1){\n                for(int j=0; j<n; j++){\n                    matrix[i][j] = 0;\n                }\n            }\n        }\n        for(int j=0;j<n;j++){\n            if(column[j]==1){\n                for(int i=0;i<m; i++){\n                    matrix[i][j]= 0;\n                }\n            }\n        }\n    }\n},submitted,2026-02-05T04:16:43.081Z,280,0
698419b21da9d8ecc90aafd5,698418131da9d8ecc90aa3b8,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,"class Solution {\n    public void setZeroes(int[][] matrix) {\n        int r=matrix.length;\n        int c=matrix[0].length;\n        int rflag=0,cflag=0;\n        for(int i=0;i<r;i++){\n            if(matrix[i][0]==0) cflag=1;\n        }\n        for(int i=0;i<c;i++){\n            if(matrix[0][i]==0) rflag=1;\n        }\n        for(int i=1;i<r;i++){\n            for(int j=1;j<c;j++){\n                if(matrix[i][j]==0){\n                    matrix[i][0]=0;\n                    matrix[0][j]=0;\n                }\n            }\n        }\n        for(int i=1;i<r;i++){\n            for(int j=1;j<c;j++){\n                if(matrix[i][0]==0 || matrix[0][j]==0){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        if(rflag==1){\n            for(int i=0;i<c;i++) matrix[0][i]=0;\n        }\n        if(cflag==1){\n            for(int i=0;i<r;i++) matrix[i][0]=0;\n        }\n    }\n}",submitted,2026-02-05T04:16:50.447Z,281,0
698419b21da9d8ecc90aafd9,698418851da9d8ecc90aa54e,698234bd2fd0434e56a60ced,Trapping Rain Water,java,"class Solution {\n    public int trap(int[] height) {\n        int n=height.length;\n        int left[]=new int[n];\n        int right[]=new int[n];\n        int totalarea=0;\n        left[0]=height[0];\n        right[n-1]=height[n-1];\n        for(int i=1;i<n;i++){\n            left[i]=Math.max(left[i-1],height[i]);\n        }\n        for(int i=n-2;i>-1;i--){\n            right[i]=Math.max(right[i+1],height[i]);\n        }\n        for(int cur=0;cur<n;cur++){\n            totalarea+=Math.min(left[cur],right[cur])-height[cur];\n        }\n        return totalarea;\n    }\n}",submitted,2026-02-05T04:16:50.503Z,282,0
698419cb1da9d8ecc90ab088,6984181e1da9d8ecc90aa3e4,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,"class Solution {\n    public void setZeroes(int[][] matrix) {\n        int n=matrix.length;\n        int m=matrix[0].length;\n        Set<Integer> row=new HashSet<>();\n        Set<Integer> col=new HashSet<>();\n        for(int i=0;i<n;i++){\n            for(int j=0;j<m;j++){\n                if(matrix[i][j]==0){\n                    row.add(i);\n                    col.add(j);\n                }\n            }\n        }\n       \n        for(int i=0;i<n;i++){\n            \n            for(int j=0;j<m;j++){\n                if(row.contains(i)||col.contains(j)){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        for(int i=0;i<n;i++){\n            System.out.print(""["");\n            for(int j=0;j<m;j++){\n                System.out.print(matrix[i][j]);\n                if(j!=m-1)\n                System.out.print("","");\n            }\n            System.out.print(""]"");\n        }System.out.print(""]"");\n        \n    }\n}",submitted,2026-02-05T04:17:15.735Z,283,0
698419d81da9d8ecc90ab09e,698418411da9d8ecc90aa4a7,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        boolean zeroinFirstCol = false;\n        for (int row = 0; row < matrix.length; row++) {\n            if (matrix[row][0] == 0) zeroinFirstCol = true;\n            for (int col = 1; col < matrix[0].length; col++) {\n                if (matrix[row][col] == 0) {\n                    matrix[row][0] = 0;\n                    matrix[0][col] = 0;\n                }\n            }\n        }\n\n        for (int row = matrix.length - 1; row >= 0; row--) {\n            for (int col = matrix[0].length - 1; col >= 1; col--) {\n                if (matrix[row][0] == 0 || matrix[0][col] == 0) {\n                    matrix[row][col] = 0;\n                }\n            }\n            if (zeroinFirstCol) {\n                matrix[row][0] = 0;\n            }\n        }\n    }\n},submitted,2026-02-05T04:17:28.192Z,284,0
698419d91da9d8ecc90ab0aa,698419011da9d8ecc90aaa95,698234bd2fd0434e56a60d4a,Set Matrix Zeroes,java,class Solution {\n    public void setZeroes(int[][] matrix) {\n        int row=matrix.length;\n        int col=matrix[0].length;\n        boolean[] r=new boolean[row];\n        boolean[] c=new boolean[col];\n        for(int i=0;i<row;i++){\n            for(int j=0;j<col;j++){\n                if(matrix[i][j]==0){\n                    r[i]=true;\n                    c[j]=true;\n                }\n            }\n        }\n        for(int i=0;i<row;i++){\n            for(int j=0;j<col;j++){\n                if(r[i]==true || c[j]==true){\n                    matrix[i][j]=0;\n                }\n            }\n        }\n        \n    }\n},submitted,2026-02-05T04:17:29.972Z,285,0
